order_id,product_id,quantity,unit_price_brl,order_timestamp,customer_email,status
ORD202401031000,PROD_F,7,87.94,2024-01-03T03:10:11Z,cliente108@email.com,completed
ORD202401031001,PROD_F,9,99.84,2024-01-03T01:46:24Z,cliente182@email.com,completed
ORD202401031002,PROD_D,16,62.37,2024-01-03T20:38:24Z,cliente964@email.com,completed
ORD202401031003,PROD_F,3,86.37,2024-01-03T20:37:54Z,cliente317@email.com,completed
ORD202401031004,PROD_E,20,73.88,2024-01-03T07:04:42Z,cliente237@email.com,completed
ORD202401031005,PROD_A,13,16.60,2024-01-03T22:10:10Z,cliente128@email.com,completed
ORD202401031006,PROD_I,12,149.18,2024-01-03T23:21:07Z,cliente463@email.com,completed
ORD202401031007,PROD_A,4,14.99,2024-01-03T03:15:29Z,cliente850@email.com,completed
ORD202401031008,PROD_E,11,70.44,2024-01-03T22:33:53Z,cliente332@email.com,completed
ORD202401031009,PROD_G,15,108.61,2024-01-03T16:34:47Z,cliente797@email.com,completed
ORD202401031010,PROD_C,11,49.68,2024-01-03T17:22:57Z,cliente836@email.com,completed
ORD202401031011,PROD_J,12,155.23,2024-01-03T02:51:03Z,cliente564@email.com,completed
ORD202401031012,PROD_C,20,51.05,2024-01-03T21:39:16Z,cliente434@email.com,canceled
ORD202401031013,PROD_E,20,83.41,2024-01-03T14:39:57Z,cliente586@email.com,canceled
ORD202401031014,PROD_D,13,65.29,2024-01-03T12:33:49Z,cliente160@email.com,completed
ORD202401031015,PROD_A,19,15.99,2024-01-03T12:20:05Z,cliente489@email.com,completed
ORD202401031016,PROD_H,2,123.62,2024-01-03T15:23:10Z,cliente997@email.com,completed
ORD202401031017,PROD_C,16,46.26,2024-01-03T14:30:13Z,cliente778@email.com,completed
ORD202401031018,PROD_J,17,149.52,2024-01-03T17:08:55Z,cliente520@email.com,pending
ORD202401031019,PROD_D,6,62.50,2024-01-03T15:24:22Z,cliente956@email.com,completed
ORD202401031020,PROD_G,11,109.45,2024-01-03T21:59:51Z,cliente358@email.com,completed
ORD202401031021,PROD_C,14,43.46,2024-01-03T06:04:19Z,cliente31@email.com,completed
ORD202401031022,PROD_J,10,151.83,2024-01-03T15:42:18Z,cliente451@email.com,shipped
ORD202401031023,PROD_I,14,133.88,2024-01-03T21:11:48Z,cliente547@email.com,canceled
ORD202401031024,PROD_F,19,93.93,2024-01-03T09:59:58Z,cliente445@email.com,completed
ORD202401031025,PROD_E,3,74.53,2024-01-03T16:37:07Z,cliente174@email.com,canceled
ORD202401031026,PROD_A,15,16.68,2024-01-03T16:09:57Z,cliente974@email.com,completed
ORD202401031027,PROD_E,19,72.32,2024-01-03T13:59:51Z,cliente765@email.com,pending
ORD202401031028,PROD_B,12,33.15,2024-01-03T09:39:10Z,cliente938@email.com,pending
ORD202401031029,PROD_H,15,132.03,2024-01-03T05:45:20Z,cliente961@email.com,completed
ORD202401031030,PROD_A,15,16.74,2024-01-03T02:38:11Z,cliente858@email.com,completed
ORD202401031031,PROD_B,9,29.16,2024-01-03T04:34:36Z,cliente533@email.com,completed
ORD202401031032,PROD_E,4,75.84,2024-01-03T06:37:10Z,cliente707@email.com,completed
ORD202401031033,PROD_E,20,70.60,2024-01-03T19:20:02Z,cliente812@email.com,completed
ORD202401031034,PROD_B,20,31.06,2024-01-03T01:06:56Z,cliente298@email.com,completed
ORD202401031035,PROD_A,2,16.49,2024-01-03T19:03:40Z,cliente552@email.com,completed
ORD202401031036,PROD_H,10,118.89,2024-01-03T20:08:05Z,cliente629@email.com,completed
ORD202401031037,PROD_F,3,92.71,2024-01-03T07:28:42Z,cliente2@email.com,canceled
ORD202401031038,PROD_D,11,61.73,2024-01-03T16:49:54Z,cliente827@email.com,completed
ORD202401031039,PROD_H,9,134.68,2024-01-03T03:28:18Z,cliente965@email.com,shipped
ORD202401031040,PROD_B,15,30.62,2024-01-03T03:29:23Z,cliente446@email.com,completed
ORD202401031041,PROD_D,20,58.50,2024-01-03T13:41:45Z,cliente540@email.com,completed
ORD202401031042,PROD_C,10,44.86,2024-01-03T18:45:03Z,cliente354@email.com,completed
ORD202401031043,PROD_E,15,,2024-01-03T14:08:02Z,cliente584@email.com,completed
ORD202401031044,PROD_F,10,86.05,2024-01-03T18:26:05Z,cliente935@email.com,completed
ORD202401031045,PROD_H,2,125.70,2024-01-03T06:20:43Z,cliente445@email.com,completed
ORD202401031046,PROD_F,20,94.29,2024-01-03T08:12:16Z,cliente274@email.com,completed
ORD202401031047,PROD_J,13,142.74,2024-01-03T08:21:17Z,cliente597@email.com,completed
ORD202401031048,PROD_J,6,154.88,2024-01-03T18:05:53Z,cliente329@email.com,completed
ORD202401031049,PROD_I,1,147.74,2024-01-03T01:48:43Z,cliente963@email.com,completed
ORD202401031050,PROD_H,4,115.25,2024-01-03T15:24:43Z,cliente39@email.com,completed
ORD202401031051,PROD_A,1,15.17,2024-01-03T16:18:01Z,cliente930@email.com,completed
ORD202401031052,PROD_H,2,125.45,2024-01-03T22:09:49Z,cliente285@email.com,pending
ORD202401031053,PROD_G,4,104.00,2024-01-03T23:45:31Z,cliente316@email.com,completed
ORD202401031054,PROD_J,16,161.30,2024-01-03T19:14:03Z,cliente820@email.com,completed
ORD202401031055,PROD_H,11,127.31,2024-01-03T16:39:05Z,cliente105@email.com,completed
ORD202401031056,PROD_C,1,43.38,2024-01-03T07:58:26Z,cliente477@email.com,completed
ORD202401031057,PROD_D,8,56.83,2024-01-03T17:38:00Z,cliente467@email.com,pending
ORD202401031058,PROD_E,8,74.21,2024-01-03T15:32:14Z,cliente782@email.com,completed
ORD202401031059,PROD_B,6,30.83,2024-01-03T15:57:20Z,cliente410@email.com,shipped
ORD202401031060,PROD_G,15,111.13,2024-01-03T19:54:41Z,cliente681@email.com,completed
ORD202401031061,PROD_D,3,60.00,2024-01-03T00:04:14Z,cliente659@email.com,completed
ORD202401031062,PROD_E,18,85.17,2024-01-03T13:23:10Z,cliente806@email.com,completed
ORD202401031063,PROD_E,14,78.68,2024-01-03T14:25:01Z,cliente147@email.com,completed
ORD202401031064,PROD_J,12,148.31,2024-01-03T15:12:39Z,cliente998@email.com,completed
ORD202401031065,PROD_B,19,29.37,2024-01-03T18:55:51Z,cliente537@email.com,completed
ORD202401031066,PROD_E,19,71.78,2024-01-03T05:54:11Z,cliente663@email.com,completed
ORD202401031067,PROD_J,18,166.72,2024-01-03T01:56:06Z,cliente909@email.com,completed
ORD202401031068,PROD_G,16,118.82,2024-01-03T15:53:06Z,cliente719@email.com,completed
ORD202401031069,PROD_A,2,15.58,2024-01-03T07:32:44Z,cliente979@email.com,completed
ORD202401031070,PROD_G,12,116.37,2024-01-03T17:58:24Z,cliente642@email.com,canceled
ORD202401031071,PROD_I,13,148.23,2024-01-03T12:55:22Z,cliente256@email.com,shipped
ORD202401031072,PROD_C,1,50.89,2024-01-03T23:05:42Z,cliente857@email.com,completed
ORD202401031073,PROD_E,15,71.72,2024-01-03T10:33:30Z,cliente665@email.com,completed
ORD202401031074,PROD_G,14,112.07,2024-01-03T22:25:58Z,cliente344@email.com,completed
ORD202401031075,PROD_I,8,140.01,2024-01-03T02:10:59Z,cliente224@email.com,completed
ORD202401031076,PROD_H,8,132.18,2024-01-03T11:19:44Z,cliente532@email.com,completed
ORD202401031077,PROD_G,12,106.21,2024-01-03T12:36:42Z,cliente432@email.com,completed
ORD202401031078,PROD_A,15,16.84,2024-01-03T11:16:15Z,cliente136@email.com,completed
ORD202401031079,PROD_F,5,97.10,2024-01-03T01:08:29Z,cliente433@email.com,canceled
ORD202401031080,PROD_I,20,150.50,2024-01-03T20:40:22Z,cliente615@email.com,completed
ORD202401031081,PROD_B,3,29.77,2024-01-03T18:51:49Z,cliente48@email.com,shipped
ORD202401031082,PROD_B,15,31.28,2024-01-03T06:38:26Z,cliente204@email.com,completed
ORD202401031083,PROD_J,8,144.48,2024-01-03T00:34:19Z,cliente55@email.com,completed
ORD202401031084,PROD_C,8,44.32,2024-01-03T00:26:17Z,cliente84@email.com,completed
ORD202401031085,PROD_A,14,14.37,2024-01-03T23:33:57Z,cliente639@email.com,completed
ORD202401031086,PROD_I,19,130.42,2024-01-03T09:37:07Z,cliente497@email.com,completed
ORD202401031087,PROD_H,14,117.37,2024-01-03T16:26:01Z,cliente456@email.com,completed
ORD202401031088,PROD_A,3,16.02,2024-01-03T07:10:07Z,cliente423@email.com,completed
ORD202401031089,PROD_C,13,49.46,2024-01-03T06:45:51Z,cliente640@email.com,completed
ORD202401031090,PROD_E,8,79.51,2024-01-03T18:36:48Z,cliente552@email.com,completed
ORD202401031091,PROD_E,9,77.14,2024-01-03T11:11:51Z,cliente801@email.com,completed
ORD202401031092,PROD_B,6,32.17,2024-01-03T00:20:59Z,cliente152@email.com,completed
ORD202401031093,PROD_A,1,15.77,2024-01-03T14:22:54Z,cliente547@email.com,completed
ORD202401031094,PROD_H,5,128.38,2024-01-03T20:03:21Z,cliente744@email.com,canceled
ORD202401031095,PROD_H,18,134.78,2024-01-03T01:31:27Z,cliente819@email.com,completed
ORD202401031096,PROD_B,14,32.60,2024-01-03T00:13:31Z,cliente904@email.com,completed
ORD202401031097,PROD_B,15,32.33,2024-01-03T21:34:09Z,cliente341@email.com,completed
ORD202401031098,PROD_I,6,131.55,2024-01-03T22:03:51Z,cliente800@email.com,completed
ORD202401031099,PROD_A,6,,2024-01-03T10:27:19Z,cliente268@email.com,completed
ORD202401031100,PROD_G,8,99.78,2024-01-03T03:34:33Z,cliente955@email.com,completed
ORD202401031101,PROD_B,16,28.60,2024-01-03T00:24:54Z,cliente16@email.com,canceled
ORD202401031102,PROD_H,4,126.37,2024-01-03T01:15:28Z,cliente229@email.com,completed
ORD202401031103,PROD_I,6,130.42,2024-01-03T20:44:10Z,cliente484@email.com,pending
