order_id,product_id,quantity,unit_price_brl,order_timestamp,customer_email,status
ORD202401151000,PROD_C,17,42.03,2024-01-15T22:51:41Z,cliente907@email.com,completed
ORD202401151001,PROD_B,12,30.55,2024-01-15T23:18:43Z,cliente413@email.com,completed
ORD202401151002,PROD_F,15,92.88,2024-01-15T05:58:10Z,cliente725@email.com,completed
ORD202401151003,PROD_E,11,76.89,2024-01-15T02:56:08Z,cliente300@email.com,completed
ORD202401151004,PROD_A,2,15.54,2024-01-15T19:33:19Z,cliente615@email.com,completed
ORD202401151005,PROD_I,9,139.79,2024-01-15T06:59:33Z,cliente614@email.com,completed
ORD202401151006,PROD_C,6,46.60,2024-01-15T11:44:09Z,cliente56@email.com,completed
ORD202401151007,PROD_J,20,140.30,2024-01-15T18:47:45Z,cliente937@email.com,completed
ORD202401151008,PROD_I,8,150.91,2024-01-15T18:15:59Z,cliente359@email.com,completed
ORD202401151009,PROD_G,18,109.31,2024-01-15T13:49:04Z,cliente403@email.com,completed
ORD202401151010,PROD_D,12,65.28,2024-01-15T15:53:18Z,cliente873@email.com,completed
ORD202401151011,PROD_G,11,106.13,2024-01-15T11:22:33Z,cliente415@email.com,completed
ORD202401151012,PROD_A,4,14.67,2024-01-15T19:38:07Z,cliente544@email.com,completed
ORD202401151013,PROD_F,10,100.26,2024-01-15T11:03:12Z,cliente641@email.com,completed
ORD202401151014,PROD_F,11,94.85,2024-01-15T07:25:38Z,cliente628@email.com,completed
ORD202401151015,PROD_J,1,150.98,2024-01-15T00:10:30Z,cliente708@email.com,completed
ORD202401151016,PROD_J,2,165.07,2024-01-15T00:28:31Z,cliente466@email.com,completed
ORD202401151017,PROD_I,4,,2024-01-15T22:03:01Z,cliente843@email.com,completed
ORD202401151018,PROD_C,3,50.30,2024-01-15T12:17:41Z,cliente233@email.com,completed
ORD202401151019,PROD_J,18,155.35,2024-01-15T05:43:08Z,cliente757@email.com,completed
ORD202401151020,PROD_D,15,57.74,2024-01-15T18:51:13Z,cliente288@email.com,completed
ORD202401151021,PROD_G,20,112.74,2024-01-15T15:19:08Z,cliente840@email.com,completed
ORD202401151022,PROD_I,15,144.03,2024-01-15T20:51:59Z,cliente325@email.com,completed
ORD202401151023,PROD_J,16,144.04,2024-01-15T20:52:41Z,cliente812@email.com,completed
ORD202401151024,PROD_I,13,135.77,2024-01-15T09:13:23Z,cliente243@email.com,completed
ORD202401151025,PROD_A,8,16.07,2024-01-15T05:59:55Z,cliente489@email.com,completed
ORD202401151026,PROD_H,2,128.26,2024-01-15T10:57:53Z,cliente385@email.com,completed
ORD202401151027,PROD_E,19,82.46,2024-01-15T14:42:02Z,cliente398@email.com,canceled
ORD202401151028,PROD_D,1,59.50,2024-01-15T02:43:46Z,cliente375@email.com,completed
ORD202401151029,PROD_H,10,132.72,2024-01-15T06:42:23Z,cliente694@email.com,completed
ORD202401151030,PROD_C,8,42.65,2024-01-15T19:32:49Z,cliente376@email.com,shipped
ORD202401151031,PROD_J,18,,2024-01-15T20:30:25Z,cliente79@email.com,completed
ORD202401151032,PROD_B,10,32.65,2024-01-15T11:01:33Z,cliente738@email.com,canceled
ORD202401151033,PROD_A,10,16.14,2024-01-15T23:46:25Z,cliente314@email.com,canceled
ORD202401151034,PROD_J,13,166.51,2024-01-15T12:55:16Z,cliente177@email.com,shipped
ORD202401151035,PROD_C,17,43.14,2024-01-15T17:32:32Z,cliente312@email.com,completed
ORD202401151036,PROD_H,4,123.49,2024-01-15T01:12:39Z,cliente991@email.com,completed
ORD202401151037,PROD_I,15,151.25,2024-01-15T07:59:14Z,cliente585@email.com,completed
ORD202401151038,PROD_J,10,164.38,2024-01-15T11:58:45Z,cliente295@email.com,completed
ORD202401151039,PROD_I,1,145.79,2024-01-15T01:28:38Z,cliente22@email.com,completed
ORD202401151040,PROD_E,8,83.83,2024-01-15T10:36:26Z,cliente68@email.com,completed
ORD202401151041,PROD_E,5,81.04,2024-01-15T07:58:38Z,cliente880@email.com,pending
ORD202401151042,PROD_J,17,164.93,2024-01-15T21:09:56Z,cliente777@email.com,completed
ORD202401151043,PROD_J,9,142.81,2024-01-15T03:04:10Z,cliente991@email.com,completed
ORD202401151044,PROD_C,16,44.68,2024-01-15T23:35:59Z,cliente151@email.com,completed
ORD202401151045,PROD_J,20,153.61,2024-01-15T21:02:40Z,cliente756@email.com,completed
ORD202401151046,PROD_I,19,139.42,2024-01-15T15:53:01Z,cliente386@email.com,completed
ORD202401151047,PROD_E,16,72.59,2024-01-15T23:03:29Z,cliente892@email.com,completed
ORD202401151048,PROD_B,5,29.27,2024-01-15T18:18:24Z,cliente947@email.com,completed
ORD202401151049,PROD_H,12,134.09,2024-01-15T20:03:42Z,cliente527@email.com,completed
ORD202401151050,PROD_H,-3,119.40,2024-01-15T07:04:43Z,cliente656@email.com,completed
ORD202401151051,PROD_F,5,90.47,2024-01-15T18:42:39Z,cliente882@email.com,completed
ORD202401151052,PROD_C,5,42.73,2024-01-15T21:03:19Z,cliente615@email.com,completed
ORD202401151053,PROD_B,11,27.98,2024-01-15T06:13:20Z,cliente131@email.com,pending
ORD202401151054,PROD_H,13,119.97,2024-01-15T16:23:37Z,cliente853@email.com,canceled
ORD202401151055,PROD_B,20,30.45,2024-01-15T06:41:18Z,cliente918@email.com,completed
ORD202401151056,PROD_D,15,67.17,2024-01-15T03:50:38Z,cliente738@email.com,pending
ORD202401151057,PROD_D,15,66.77,2024-01-15T16:11:06Z,cliente425@email.com,completed
ORD202401151058,PROD_F,2,88.89,2024-01-15T10:21:28Z,cliente63@email.com,completed
ORD202401151059,PROD_F,13,89.42,2024-01-15T17:01:50Z,cliente191@email.com,pending
ORD202401151060,PROD_H,6,116.49,2024-01-15T17:30:23Z,cliente154@email.com,canceled
ORD202401151061,PROD_J,7,149.31,2024-01-15T05:53:44Z,cliente437@email.com,completed
ORD202401151062,PROD_F,17,96.28,2024-01-15T04:34:02Z,cliente956@email.com,completed
ORD202401151063,PROD_H,15,113.43,2024-01-15T21:52:05Z,cliente968@email.com,completed
ORD202401151064,PROD_D,20,60.82,2024-01-15T19:21:34Z,cliente763@email.com,completed
ORD202401151065,PROD_J,2,144.90,2024-01-15T04:47:35Z,cliente278@email.com,completed
ORD202401151066,PROD_H,13,114.22,2024-01-15T10:03:31Z,cliente437@email.com,completed
ORD202401151067,PROD_I,5,153.23,2024-01-15T03:26:02Z,cliente97@email.com,completed
ORD202401151068,PROD_D,7,58.84,2024-01-15T01:44:40Z,cliente62@email.com,completed
ORD202401151069,PROD_D,17,61.65,2024-01-15T20:02:15Z,cliente573@email.com,completed
ORD202401151070,PROD_J,10,161.04,2024-01-15T23:11:35Z,cliente823@email.com,completed
ORD202401151071,PROD_C,2,44.77,2024-01-15T21:08:22Z,cliente882@email.com,completed
ORD202401151072,PROD_D,3,65.18,2024-01-15T17:05:16Z,cliente415@email.com,shipped
ORD202401151073,PROD_F,4,93.23,2024-01-15T11:49:13Z,cliente279@email.com,completed
ORD202401151074,PROD_J,9,140.72,2024-01-15T13:41:25Z,cliente251@email.com,completed
ORD202401151075,PROD_E,12,81.45,2024-01-15T16:24:26Z,cliente54@email.com,completed
ORD202401151076,PROD_F,17,85.75,2024-01-15T10:18:51Z,cliente418@email.com,completed
ORD202401151077,PROD_G,16,108.95,2024-01-15T05:34:23Z,cliente131@email.com,completed
ORD202401151078,PROD_J,2,146.30,2024-01-15T07:19:03Z,cliente37@email.com,completed
ORD202401151079,PROD_G,10,104.20,2024-01-15T12:11:44Z,cliente111@email.com,shipped
ORD202401151080,PROD_F,2,84.49,2024-01-15T16:36:44Z,cliente984@email.com,completed
ORD202401151081,PROD_E,9,71.09,2024-01-15T11:40:24Z,cliente390@email.com,completed
ORD202401151082,PROD_D,19,59.86,2024-01-15T08:03:00Z,cliente418@email.com,completed
ORD202401151083,PROD_E,9,73.11,2024-01-15T04:01:22Z,cliente236@email.com,completed
ORD202401151084,PROD_E,16,83.82,2024-01-15T18:09:03Z,cliente380@email.com,completed
ORD202401151085,PROD_E,20,76.00,2024-01-15T06:39:46Z,cliente599@email.com,completed
ORD202401151086,PROD_H,14,120.89,2024-01-15T10:06:27Z,cliente269@email.com,completed
ORD202401151087,PROD_C,2,43.19,2024-01-15T19:35:21Z,cliente479@email.com,completed
ORD202401151088,PROD_E,17,83.82,2024-01-15T14:59:29Z,cliente283@email.com,completed
ORD202401151089,PROD_J,12,168.48,2024-01-15T19:32:52Z,cliente141@email.com,completed
ORD202401151090,PROD_I,19,151.40,2024-01-15T14:57:12Z,cliente434@email.com,completed
ORD202401151091,PROD_E,4,80.61,2024-01-15T15:30:03Z,cliente988@email.com,completed
ORD202401151092,PROD_A,13,15.55,2024-01-15T19:59:59Z,cliente586@email.com,pending
ORD202401151093,PROD_H,2,135.63,2024-01-15T00:00:25Z,cliente170@email.com,shipped
ORD202401151094,PROD_A,20,15.13,2024-01-15T00:02:41Z,cliente58@email.com,completed
ORD202401151095,PROD_C,5,47.88,2024-01-15T19:23:25Z,cliente412@email.com,completed
ORD202401151096,PROD_J,4,153.67,2024-01-15T15:50:25Z,cliente91@email.com,completed
ORD202401151097,PROD_G,5,104.67,2024-01-15T17:42:29Z,cliente425@email.com,completed
ORD202401151098,PROD_H,4,136.03,2024-01-15T12:22:27Z,cliente951@email.com,completed
ORD202401151099,PROD_H,11,122.50,2024-01-15T06:18:12Z,cliente497@email.com,completed
ORD202401151100,PROD_H,-3,119.61,2024-01-15T23:19:14Z,cliente980@email.com,completed
ORD202401151101,PROD_F,2,92.29,2024-01-15T07:40:15Z,cliente467@email.com,completed
ORD202401151102,PROD_B,15,29.77,2024-01-15T04:57:06Z,cliente354@email.com,completed
ORD202401151103,PROD_I,10,138.55,2024-01-15T19:41:35Z,cliente68@email.com,completed
ORD202401151104,PROD_E,13,71.13,2024-01-15T19:25:01Z,cliente914@email.com,completed
ORD202401151105,PROD_D,4,66.62,2024-01-15T03:13:05Z,cliente710@email.com,completed
ORD202401151106,PROD_J,15,169.76,2024-01-15T22:29:41Z,cliente897@email.com,completed
ORD202401151107,PROD_C,5,46.22,2024-01-15T21:20:29Z,cliente921@email.com,completed
ORD202401151108,PROD_I,16,138.62,2024-01-15T10:38:26Z,cliente833@email.com,pending
ORD202401151109,PROD_J,4,150.83,2024-01-15T11:01:58Z,cliente838@email.com,completed
ORD202401151110,PROD_C,17,46.05,2024-01-15T20:41:21Z,cliente801@email.com,completed
ORD202401151111,PROD_G,10,106.98,2024-01-15T03:53:08Z,cliente217@email.com,completed
ORD202401151112,PROD_G,9,99.09,2024-01-15T18:18:14Z,cliente510@email.com,completed
ORD202401151113,PROD_B,16,30.06,2024-01-15T10:30:14Z,cliente793@email.com,completed
ORD202401151114,PROD_F,2,,2024-01-15T10:45:10Z,cliente789@email.com,completed
ORD202401151115,PROD_F,3,84.92,2024-01-15T07:03:09Z,cliente244@email.com,completed
ORD202401151116,PROD_E,8,84.27,2024-01-15T20:10:16Z,cliente678@email.com,completed
ORD202401151117,PROD_F,6,84.11,2024-01-15T14:27:39Z,cliente790@email.com,completed
ORD202401151118,PROD_D,4,62.65,2024-01-15T11:47:45Z,cliente784@email.com,shipped
ORD202401151119,PROD_A,14,16.90,2024-01-15T10:43:37Z,cliente753@email.com,canceled
ORD202401151120,PROD_J,16,147.27,2024-01-15T20:13:45Z,cliente750@email.com,completed
ORD202401151121,PROD_E,6,75.19,2024-01-15T04:24:24Z,cliente52@email.com,completed
ORD202401151122,PROD_D,18,58.10,2024-01-15T06:17:21Z,cliente497@email.com,completed
ORD202401151123,PROD_E,15,76.78,2024-01-15T23:33:07Z,cliente29@email.com,completed
ORD202401151124,PROD_G,15,118.43,2024-01-15T13:53:08Z,cliente87@email.com,completed
ORD202401151125,PROD_I,10,130.57,2024-01-15T14:17:25Z,cliente491@email.com,completed
ORD202401151126,PROD_H,19,133.61,2024-01-15T10:40:50Z,cliente649@email.com,canceled
ORD202401151127,PROD_H,3,118.00,2024-01-15T05:02:26Z,cliente582@email.com,completed
ORD202401151128,PROD_D,1,66.79,2024-01-15T09:40:58Z,cliente140@email.com,completed
ORD202401151129,PROD_E,18,82.37,2024-01-15T13:16:12Z,cliente418@email.com,completed
ORD202401151130,PROD_G,15,116.67,2024-01-15T17:00:11Z,cliente245@email.com,completed
ORD202401151131,PROD_C,4,47.39,2024-01-15T20:46:53Z,cliente80@email.com,pending
ORD202401151132,PROD_J,16,139.88,2024-01-15T06:47:15Z,cliente77@email.com,completed
ORD202401151133,PROD_F,1,92.00,2024-01-15T03:10:48Z,cliente137@email.com,completed
ORD202401151134,PROD_G,17,114.32,2024-01-15T17:03:20Z,cliente914@email.com,completed
ORD202401151135,PROD_C,15,51.13,2024-01-15T19:40:42Z,cliente271@email.com,completed
ORD202401151136,PROD_D,20,64.77,2024-01-15T20:28:23Z,cliente603@email.com,completed
ORD202401151137,PROD_G,1,119.07,2024-01-15T20:02:51Z,cliente349@email.com,pending
ORD202401151138,PROD_E,20,82.88,2024-01-15T00:20:19Z,cliente26@email.com,completed
ORD202401151139,PROD_H,6,114.28,2024-01-15T13:19:44Z,cliente717@email.com,completed
ORD202401151140,PROD_H,17,118.62,2024-01-15T04:36:34Z,cliente538@email.com,shipped
ORD202401151141,PROD_F,17,93.09,2024-01-15T22:54:12Z,cliente597@email.com,completed
ORD202401151142,PROD_A,8,15.65,2024-01-15T01:00:57Z,cliente56@email.com,completed
ORD202401151143,PROD_J,18,142.82,2024-01-15T01:26:15Z,cliente134@email.com,completed
ORD202401151144,PROD_D,8,64.86,2024-01-15T07:34:42Z,cliente936@email.com,completed
ORD202401151145,PROD_I,5,144.49,2024-01-15T23:05:28Z,cliente415@email.com,completed
ORD202401151146,PROD_F,5,90.50,2024-01-15T21:09:54Z,cliente413@email.com,completed
ORD202401151147,PROD_F,5,100.26,2024-01-15T18:39:40Z,cliente945@email.com,completed
ORD202401151148,PROD_H,11,119.96,2024-01-15T13:50:59Z,cliente148@email.com,completed
ORD202401151149,PROD_E,12,81.76,2024-01-15T18:21:35Z,cliente94@email.com,completed
ORD202401151150,PROD_C,7,46.39,2024-01-15T10:08:15Z,cliente413@email.com,completed
ORD202401151151,PROD_G,16,103.04,2024-01-15T16:17:34Z,cliente811@email.com,completed
ORD202401151152,PROD_H,12,114.16,2024-01-15T20:37:54Z,cliente262@email.com,completed
ORD202401151153,PROD_D,-3,58.29,2024-01-15T08:25:49Z,cliente712@email.com,completed
ORD202401151154,PROD_I,4,148.85,2024-01-15T23:26:19Z,cliente191@email.com,completed
ORD202401151155,PROD_E,15,85.20,2024-01-15T21:51:56Z,cliente15@email.com,completed
ORD202401151156,PROD_G,20,119.14,2024-01-15T15:43:58Z,cliente562@email.com,completed
ORD202401151157,PROD_I,17,148.10,2024-01-15T00:19:09Z,cliente359@email.com,completed
ORD202401151158,PROD_C,8,45.77,2024-01-15T19:36:45Z,cliente221@email.com,completed
ORD202401151159,PROD_E,13,75.86,2024-01-15T06:32:04Z,cliente296@email.com,completed
ORD202401151160,PROD_J,2,152.31,2024-01-15T15:50:45Z,cliente275@email.com,completed
ORD202401151161,PROD_J,16,153.25,2024-01-15T11:55:11Z,cliente289@email.com,completed
ORD202401151162,PROD_I,1,126.58,2024-01-15T07:10:38Z,cliente761@email.com,completed
ORD202401151163,PROD_G,4,112.58,2024-01-15T02:00:30Z,cliente464@email.com,completed
ORD202401151164,PROD_E,11,77.51,2024-01-15T17:30:50Z,cliente921@email.com,completed
ORD202401151165,PROD_A,10,15.63,2024-01-15T20:39:45Z,cliente76@email.com,completed
ORD202401151166,PROD_F,1,91.79,2024-01-15T20:30:15Z,cliente54@email.com,completed
ORD202401151167,PROD_A,9,16.43,2024-01-15T08:53:09Z,cliente832@email.com,completed
ORD202401151168,PROD_F,16,93.29,2024-01-15T02:39:26Z,cliente205@email.com,completed
ORD202401151169,PROD_A,8,16.64,2024-01-15T16:50:02Z,cliente974@email.com,completed
ORD202401151170,PROD_E,16,83.37,2024-01-15T06:15:48Z,cliente554@email.com,pending
ORD202401151171,PROD_D,17,64.05,2024-01-15T09:30:24Z,cliente817@email.com,completed
ORD202401151172,PROD_G,7,119.06,2024-01-15T20:12:18Z,cliente701@email.com,completed
ORD202401151173,PROD_B,3,28.84,2024-01-15T05:59:18Z,cliente872@email.com,completed
ORD202401151174,PROD_G,13,113.99,2024-01-15T14:23:54Z,cliente781@email.com,completed
ORD202401151175,PROD_J,10,158.36,2024-01-15T00:28:40Z,cliente196@email.com,completed
ORD202401151176,PROD_G,5,112.27,2024-01-15T21:52:03Z,cliente762@email.com,completed
ORD202401151177,PROD_D,14,58.24,2024-01-15T20:56:47Z,cliente684@email.com,completed
ORD202401151178,PROD_G,13,118.57,2024-01-15T19:51:18Z,cliente841@email.com,completed
ORD202401151179,PROD_F,12,95.40,2024-01-15T01:31:41Z,cliente977@email.com,completed
ORD202401151180,PROD_J,17,139.64,2024-01-15T23:52:56Z,cliente227@email.com,pending
ORD202401151181,PROD_E,3,76.52,2024-01-15T21:58:34Z,cliente704@email.com,completed
ORD202401151182,PROD_C,15,44.83,2024-01-15T07:29:40Z,cliente392@email.com,completed
ORD202401151183,PROD_H,7,122.41,2024-01-15T15:22:02Z,cliente3@email.com,completed
ORD202401151184,PROD_J,4,169.16,2024-01-15T05:12:28Z,cliente29@email.com,completed
ORD202401151185,PROD_A,20,15.88,2024-01-15T11:56:24Z,cliente304@email.com,completed
ORD202401151186,PROD_J,10,164.36,2024-01-15T12:13:04Z,cliente859@email.com,completed
ORD202401151187,PROD_I,1,153.38,2024-01-15T16:11:43Z,cliente524@email.com,completed
ORD202401151188,PROD_E,2,76.08,2024-01-15T22:18:33Z,cliente424@email.com,completed
ORD202401151189,PROD_E,12,76.97,2024-01-15T14:37:52Z,cliente340@email.com,shipped
ORD202401151190,PROD_E,9,81.12,2024-01-15T01:36:01Z,cliente667@email.com,completed
ORD202401151191,PROD_J,12,167.14,2024-01-15T17:52:46Z,cliente283@email.com,completed
ORD202401151192,PROD_C,6,51.12,2024-01-15T04:09:25Z,cliente224@email.com,pending
ORD202401151193,PROD_C,10,45.78,2024-01-15T21:47:33Z,cliente334@email.com,completed
ORD202401151194,PROD_D,19,65.87,2024-01-15T09:04:56Z,cliente301@email.com,completed
ORD202401151195,PROD_G,3,111.76,2024-01-15T21:13:20Z,cliente642@email.com,completed
ORD202401151196,PROD_B,10,28.13,2024-01-15T22:54:49Z,cliente421@email.com,completed
ORD202401151197,PROD_G,3,100.55,2024-01-15T13:41:29Z,cliente623@email.com,completed
ORD202401151198,PROD_H,9,136.07,2024-01-15T16:40:27Z,cliente618@email.com,completed
ORD202401151199,PROD_G,10,107.56,2024-01-15T01:48:44Z,cliente461@email.com,completed
ORD202401151200,PROD_H,20,130.55,2024-01-15T14:41:06Z,cliente209@email.com,completed
ORD202401151201,PROD_H,5,133.87,2024-01-15T19:09:06Z,cliente838@email.com,completed
ORD202401151202,PROD_J,9,148.93,2024-01-15T17:41:47Z,cliente787@email.com,completed
ORD202401151203,PROD_H,12,132.80,2024-01-15T16:22:11Z,cliente448@email.com,completed
