order_id,product_id,quantity,unit_price_brl,order_timestamp,customer_email,status
ORD202401301000,PROD_C,8,46.88,2024-01-30T14:28:56Z,cliente475@email.com,completed
ORD202401301001,PROD_J,16,148.81,2024-01-30T01:38:12Z,cliente764@email.com,completed
ORD202401301002,PROD_I,9,149.05,2024-01-30T11:46:47Z,cliente444@email.com,completed
ORD202401301003,PROD_D,18,64.49,2024-01-30T05:47:50Z,cliente464@email.com,completed
ORD202401301004,PROD_G,8,105.30,2024-01-30T08:11:54Z,cliente12@email.com,completed
ORD202401301005,PROD_C,10,43.68,2024-01-30T18:03:08Z,cliente731@email.com,completed
ORD202401301006,PROD_G,12,107.19,2024-01-30T08:12:08Z,cliente19@email.com,completed
ORD202401301007,PROD_F,14,90.98,2024-01-30T13:57:46Z,cliente83@email.com,completed
ORD202401301008,PROD_D,16,57.65,2024-01-30T05:22:15Z,cliente495@email.com,completed
ORD202401301009,PROD_A,15,15.74,2024-01-30T17:00:25Z,cliente411@email.com,completed
ORD202401301010,PROD_A,19,14.14,2024-01-30T15:47:59Z,cliente676@email.com,completed
ORD202401301011,PROD_A,19,16.62,2024-01-30T03:27:34Z,cliente372@email.com,completed
ORD202401301012,PROD_C,3,50.98,2024-01-30T12:49:51Z,cliente754@email.com,completed
ORD202401301013,PROD_B,10,30.75,2024-01-30T12:37:50Z,cliente82@email.com,canceled
ORD202401301014,PROD_C,18,41.93,2024-01-30T06:21:49Z,cliente467@email.com,pending
ORD202401301015,PROD_I,10,140.96,2024-01-30T00:11:01Z,cliente280@email.com,completed
ORD202401301016,PROD_C,20,48.15,2024-01-30T11:30:00Z,cliente675@email.com,completed
ORD202401301017,PROD_I,9,141.05,2024-01-30T18:49:53Z,cliente809@email.com,completed
ORD202401301018,PROD_J,4,162.39,2024-01-30T16:02:20Z,cliente720@email.com,canceled
ORD202401301019,PROD_J,16,156.68,2024-01-30T13:03:58Z,cliente348@email.com,completed
ORD202401301020,PROD_F,3,0.00,2024-01-30T10:00:33Z,cliente732@email.com,completed
ORD202401301021,PROD_D,18,60.04,2024-01-30T23:21:08Z,cliente900@email.com,completed
ORD202401301022,PROD_C,12,45.77,2024-01-30T15:41:05Z,cliente252@email.com,completed
ORD202401301023,PROD_D,10,59.83,2024-01-30T05:45:11Z,cliente755@email.com,completed
ORD202401301024,PROD_D,13,60.42,2024-01-30T16:28:22Z,cliente249@email.com,shipped
ORD202401301025,PROD_B,2,33.84,2024-01-30T11:22:34Z,cliente195@email.com,completed
ORD202401301026,PROD_C,10,43.95,2024-01-30T01:02:11Z,cliente582@email.com,completed
ORD202401301027,PROD_E,20,79.49,2024-01-30T21:23:31Z,cliente278@email.com,completed
ORD202401301028,PROD_C,12,49.10,2024-01-30T00:16:19Z,cliente381@email.com,completed
ORD202401301029,PROD_C,18,43.31,2024-01-30T04:22:21Z,cliente579@email.com,completed
ORD202401301030,PROD_I,19,140.36,2024-01-30T04:52:50Z,cliente34@email.com,completed
ORD202401301031,PROD_I,6,150.92,2024-01-30T20:42:31Z,cliente202@email.com,pending
ORD202401301032,PROD_E,-1,78.59,2024-01-30T06:31:42Z,cliente12@email.com,completed
ORD202401301033,PROD_J,9,,2024-01-30T23:05:19Z,cliente209@email.com,completed
ORD202401301034,PROD_F,4,99.94,2024-01-30T18:46:52Z,cliente74@email.com,completed
ORD202401301035,PROD_C,7,45.78,2024-01-30T22:51:42Z,cliente667@email.com,completed
ORD202401301036,PROD_F,14,87.49,2024-01-30T16:38:32Z,cliente849@email.com,shipped
ORD202401301037,PROD_I,10,151.34,2024-01-30T02:22:52Z,cliente240@email.com,completed
ORD202401301038,PROD_B,18,29.57,2024-01-30T19:47:19Z,cliente226@email.com,canceled
ORD202401301039,PROD_F,11,,2024-01-30T08:57:49Z,cliente396@email.com,completed
ORD202401301040,PROD_C,20,43.87,2024-01-30T17:07:30Z,cliente729@email.com,completed
ORD202401301041,PROD_A,15,14.72,2024-01-30T02:43:05Z,cliente182@email.com,completed
ORD202401301042,PROD_D,1,59.67,2024-01-30T23:06:32Z,cliente882@email.com,completed
ORD202401301043,PROD_J,11,146.93,2024-01-30T18:17:10Z,cliente981@email.com,completed
ORD202401301044,PROD_J,7,143.28,2024-01-30T04:10:11Z,cliente734@email.com,completed
ORD202401301045,PROD_E,8,77.53,2024-01-30T08:24:52Z,cliente329@email.com,completed
ORD202401301046,PROD_H,17,125.70,2024-01-30T23:29:22Z,cliente578@email.com,completed
ORD202401301047,PROD_D,8,59.81,2024-01-30T17:35:04Z,cliente132@email.com,completed
ORD202401301048,PROD_C,15,49.98,2024-01-30T00:52:32Z,cliente208@email.com,completed
ORD202401301049,PROD_I,6,132.97,2024-01-30T00:05:05Z,cliente837@email.com,completed
ORD202401301050,PROD_E,9,76.02,2024-01-30T15:40:53Z,cliente331@email.com,completed
ORD202401301051,PROD_A,13,,2024-01-30T10:57:45Z,cliente743@email.com,completed
ORD202401301052,PROD_H,9,130.93,2024-01-30T13:21:24Z,cliente954@email.com,shipped
ORD202401301053,PROD_A,2,15.48,2024-01-30T10:57:15Z,cliente808@email.com,completed
ORD202401301054,PROD_E,20,80.12,2024-01-30T15:02:29Z,cliente973@email.com,completed
ORD202401301055,PROD_G,14,112.89,2024-01-30T11:02:11Z,cliente985@email.com,completed
ORD202401301056,PROD_E,20,75.14,2024-01-30T11:33:43Z,cliente291@email.com,completed
ORD202401301057,PROD_G,15,97.86,2024-01-30T06:31:23Z,cliente567@email.com,completed
ORD202401301058,PROD_B,14,31.84,2024-01-30T19:42:20Z,cliente206@email.com,completed
ORD202401301059,PROD_I,2,137.67,2024-01-30T00:37:13Z,cliente36@email.com,completed
ORD202401301060,PROD_C,12,42.94,2024-01-30T00:48:26Z,cliente423@email.com,pending
ORD202401301061,PROD_J,10,163.82,2024-01-30T05:36:36Z,cliente972@email.com,completed
ORD202401301062,PROD_F,20,86.88,2024-01-30T22:53:36Z,cliente86@email.com,completed
ORD202401301063,PROD_C,11,45.46,2024-01-30T17:11:48Z,cliente135@email.com,completed
ORD202401301064,PROD_I,15,149.80,2024-01-30T07:06:30Z,cliente490@email.com,completed
ORD202401301065,PROD_J,19,143.21,2024-01-30T17:57:34Z,cliente778@email.com,completed
ORD202401301066,PROD_I,19,134.30,2024-01-30T13:59:48Z,cliente937@email.com,completed
ORD202401301067,PROD_B,19,30.93,2024-01-30T09:18:03Z,cliente619@email.com,completed
ORD202401301068,PROD_C,12,46.72,2024-01-30T03:31:20Z,cliente914@email.com,completed
ORD202401301069,PROD_G,2,112.34,2024-01-30T18:41:34Z,cliente885@email.com,completed
ORD202401301070,PROD_F,9,86.85,2024-01-30T07:11:04Z,cliente451@email.com,completed
ORD202401301071,PROD_A,11,15.98,2024-01-30T09:17:35Z,cliente811@email.com,canceled
ORD202401301072,PROD_G,7,118.06,2024-01-30T22:24:27Z,cliente793@email.com,completed
ORD202401301073,PROD_F,7,89.43,2024-01-30T14:55:42Z,cliente208@email.com,completed
ORD202401301074,PROD_B,4,30.55,2024-01-30T00:15:29Z,cliente2@email.com,completed
ORD202401301075,PROD_D,18,56.65,2024-01-30T19:01:48Z,cliente629@email.com,pending
ORD202401301076,PROD_B,9,29.36,2024-01-30T16:06:23Z,cliente147@email.com,completed
ORD202401301077,PROD_G,14,119.25,2024-01-30T10:57:27Z,cliente794@email.com,completed
ORD202401301078,PROD_I,3,130.76,2024-01-30T02:39:51Z,cliente939@email.com,completed
ORD202401301079,PROD_G,10,110.35,2024-01-30T18:00:34Z,cliente966@email.com,completed
ORD202401301080,PROD_I,6,143.93,2024-01-30T05:51:22Z,cliente286@email.com,completed
ORD202401301081,PROD_F,4,97.43,2024-01-30T15:25:40Z,cliente542@email.com,completed
ORD202401301082,PROD_F,3,94.68,2024-01-30T04:56:16Z,cliente50@email.com,shipped
ORD202401301083,PROD_F,9,101.93,2024-01-30T07:55:43Z,cliente361@email.com,completed
ORD202401301084,PROD_H,4,114.37,2024-01-30T22:09:23Z,cliente348@email.com,completed
ORD202401301085,PROD_H,2,113.28,2024-01-30T00:29:27Z,cliente62@email.com,completed
ORD202401301086,PROD_J,8,165.11,2024-01-30T05:53:05Z,cliente372@email.com,completed
ORD202401301087,PROD_F,11,89.91,2024-01-30T02:26:53Z,cliente921@email.com,completed
ORD202401301088,PROD_G,9,104.12,2024-01-30T22:06:49Z,cliente972@email.com,completed
ORD202401301089,PROD_J,1,162.49,2024-01-30T21:19:47Z,cliente730@email.com,completed
ORD202401301090,PROD_D,17,56.85,2024-01-30T05:27:07Z,cliente566@email.com,completed
ORD202401301091,PROD_A,7,15.70,2024-01-30T16:48:54Z,cliente375@email.com,completed
ORD202401301092,PROD_D,19,67.75,2024-01-30T20:57:09Z,cliente512@email.com,completed
ORD202401301093,PROD_D,16,59.07,2024-01-30T05:06:15Z,cliente868@email.com,completed
ORD202401301094,PROD_C,14,43.74,2024-01-30T06:24:49Z,cliente634@email.com,completed
ORD202401301095,PROD_G,7,108.22,2024-01-30T10:03:08Z,cliente932@email.com,completed
ORD202401301096,PROD_B,15,32.23,2024-01-30T09:46:33Z,cliente731@email.com,completed
ORD202401301097,PROD_D,-2,58.61,2024-01-30T17:55:15Z,cliente235@email.com,completed
ORD202401301098,PROD_J,12,148.32,2024-01-30T00:18:20Z,cliente316@email.com,completed
ORD202401301099,PROD_I,1,131.18,2024-01-30T05:07:38Z,cliente889@email.com,completed
ORD202401301100,PROD_E,8,69.78,2024-01-30T01:20:54Z,cliente932@email.com,completed
ORD202401301101,PROD_H,18,122.90,2024-01-30T01:18:42Z,cliente705@email.com,shipped
ORD202401301102,PROD_A,10,14.88,2024-01-30T09:17:24Z,cliente866@email.com,completed
ORD202401301103,PROD_D,17,57.84,2024-01-30T14:14:19Z,cliente735@email.com,completed
ORD202401301104,PROD_G,14,102.09,2024-01-30T00:13:16Z,cliente525@email.com,shipped
ORD202401301105,PROD_G,9,118.72,2024-01-30T10:56:47Z,cliente620@email.com,canceled
ORD202401301106,PROD_F,6,90.99,2024-01-30T00:26:53Z,cliente44@email.com,shipped
ORD202401301107,PROD_H,19,135.58,2024-01-30T23:00:07Z,cliente957@email.com,canceled
ORD202401301108,PROD_G,18,107.50,2024-01-30T21:55:23Z,cliente748@email.com,canceled
ORD202401301109,PROD_F,11,100.45,2024-01-30T11:49:25Z,cliente636@email.com,shipped
ORD202401301110,PROD_J,8,140.10,2024-01-30T02:21:06Z,cliente549@email.com,completed
ORD202401301111,PROD_C,19,44.69,2024-01-30T05:30:17Z,cliente378@email.com,completed
ORD202401301112,PROD_D,11,66.58,2024-01-30T05:29:52Z,cliente244@email.com,completed
ORD202401301113,PROD_C,8,43.17,2024-01-30T02:24:59Z,cliente877@email.com,completed
ORD202401301114,PROD_E,3,78.37,2024-01-30T20:12:06Z,cliente245@email.com,canceled
ORD202401301115,PROD_E,1,76.96,2024-01-30T08:33:33Z,cliente471@email.com,completed
ORD202401301116,PROD_E,12,71.66,2024-01-30T18:54:00Z,cliente153@email.com,completed
ORD202401301117,PROD_G,-5,113.72,2024-01-30T11:56:33Z,cliente473@email.com,completed
ORD202401301118,PROD_H,10,,2024-01-30T15:47:50Z,cliente699@email.com,completed
ORD202401301119,PROD_I,2,130.45,2024-01-30T10:55:18Z,cliente412@email.com,completed
ORD202401301120,PROD_B,7,32.72,2024-01-30T06:15:32Z,cliente183@email.com,completed
ORD202401301121,PROD_D,20,60.33,2024-01-30T13:31:22Z,cliente631@email.com,completed
ORD202401301122,PROD_G,18,118.14,2024-01-30T09:31:37Z,cliente97@email.com,shipped
ORD202401301123,PROD_A,5,15.97,2024-01-30T09:04:53Z,cliente44@email.com,completed
ORD202401301124,PROD_G,3,,2024-01-30T06:41:23Z,cliente825@email.com,completed
ORD202401301125,PROD_B,9,33.22,2024-01-30T14:12:39Z,cliente328@email.com,completed
