order_id,product_id,quantity,unit_price_brl,order_timestamp,customer_email,status
ORD202401221000,PROD_D,13,63.75,2024-01-22T12:41:55Z,cliente845@email.com,completed
ORD202401221001,PROD_D,20,65.27,2024-01-22T18:02:29Z,cliente979@email.com,completed
ORD202401221002,PROD_F,7,,2024-01-22T22:06:57Z,cliente713@email.com,completed
ORD202401221003,PROD_A,18,16.40,2024-01-22T10:21:41Z,cliente512@email.com,completed
ORD202401221004,PROD_A,2,16.68,2024-01-22T03:49:57Z,cliente953@email.com,completed
ORD202401221005,PROD_E,10,73.33,2024-01-22T19:06:31Z,cliente959@email.com,completed
ORD202401221006,PROD_B,4,28.62,2024-01-22T07:42:54Z,cliente264@email.com,completed
ORD202401221007,PROD_E,17,74.97,2024-01-22T04:23:24Z,cliente546@email.com,completed
ORD202401221008,PROD_B,6,30.87,2024-01-22T16:30:16Z,cliente801@email.com,canceled
ORD202401221009,PROD_J,5,,2024-01-22T02:21:29Z,cliente803@email.com,completed
ORD202401221010,PROD_J,19,162.66,2024-01-22T19:27:47Z,cliente160@email.com,canceled
ORD202401221011,PROD_I,13,,2024-01-22T18:02:03Z,cliente30@email.com,completed
ORD202401221012,PROD_G,14,99.99,2024-01-22T18:15:48Z,cliente582@email.com,completed
ORD202401221013,PROD_F,19,84.27,2024-01-22T01:18:30Z,cliente952@email.com,completed
ORD202401221014,PROD_D,6,63.60,2024-01-22T06:04:56Z,cliente224@email.com,completed
ORD202401221015,PROD_G,1,109.93,2024-01-22T14:16:31Z,cliente411@email.com,completed
ORD202401221016,PROD_D,18,59.39,2024-01-22T14:57:34Z,cliente496@email.com,completed
ORD202401221017,PROD_D,17,57.58,2024-01-22T14:54:23Z,cliente115@email.com,completed
ORD202401221018,PROD_H,20,131.40,2024-01-22T12:27:27Z,cliente62@email.com,completed
ORD202401221019,PROD_J,11,154.92,2024-01-22T04:07:24Z,cliente161@email.com,completed
ORD202401221020,PROD_B,17,30.34,2024-01-22T22:47:59Z,cliente801@email.com,completed
