order_id,product_id,quantity,unit_price_brl,order_timestamp,customer_email,status
ORD202401311000,PROD_C,1,46.36,2024-01-31T07:21:16Z,cliente268@email.com,completed
ORD202401311001,PROD_J,19,169.30,2024-01-31T22:14:42Z,cliente916@email.com,completed
ORD202401311002,PROD_H,3,117.85,2024-01-31T00:01:05Z,cliente985@email.com,completed
ORD202401311003,PROD_D,12,63.96,2024-01-31T22:43:20Z,cliente117@email.com,completed
ORD202401311004,PROD_F,18,101.32,2024-01-31T02:28:45Z,cliente281@email.com,pending
ORD202401311005,PROD_I,6,150.78,2024-01-31T13:24:58Z,cliente822@email.com,completed
ORD202401311006,PROD_G,14,110.69,2024-01-31T04:49:29Z,cliente225@email.com,completed
ORD202401311007,PROD_D,19,67.31,2024-01-31T06:39:58Z,cliente237@email.com,completed
ORD202401311008,PROD_G,5,115.10,2024-01-31T00:43:17Z,cliente536@email.com,completed
ORD202401311009,PROD_H,4,120.06,2024-01-31T00:01:34Z,cliente184@email.com,completed
ORD202401311010,PROD_C,18,42.29,2024-01-31T09:53:07Z,cliente506@email.com,shipped
ORD202401311011,PROD_A,8,14.33,2024-01-31T09:44:38Z,cliente256@email.com,pending
ORD202401311012,PROD_B,16,31.55,2024-01-31T11:42:07Z,cliente241@email.com,completed
ORD202401311013,PROD_I,10,146.72,2024-01-31T15:01:06Z,cliente870@email.com,completed
ORD202401311014,PROD_I,17,143.03,2024-01-31T21:36:50Z,cliente736@email.com,shipped
ORD202401311015,PROD_E,16,83.35,2024-01-31T19:21:50Z,cliente510@email.com,completed
ORD202401311016,PROD_D,4,67.27,2024-01-31T07:42:56Z,cliente289@email.com,completed
ORD202401311017,PROD_J,2,166.02,2024-01-31T09:31:42Z,cliente236@email.com,completed
ORD202401311018,PROD_G,1,115.67,2024-01-31T05:34:42Z,cliente362@email.com,completed
ORD202401311019,PROD_H,16,117.66,2024-01-31T18:51:04Z,cliente234@email.com,completed
ORD202401311020,PROD_I,16,131.88,2024-01-31T22:27:48Z,cliente360@email.com,completed
ORD202401311021,PROD_H,13,113.91,2024-01-31T15:52:41Z,cliente714@email.com,completed
ORD202401311022,PROD_G,15,114.53,2024-01-31T12:04:57Z,cliente710@email.com,completed
ORD202401311023,PROD_D,19,56.44,2024-01-31T23:18:36Z,cliente703@email.com,canceled
ORD202401311024,PROD_C,2,49.24,2024-01-31T20:50:49Z,cliente510@email.com,completed
ORD202401311025,PROD_C,3,42.82,2024-01-31T15:44:41Z,cliente768@email.com,completed
ORD202401311026,PROD_B,8,31.86,2024-01-31T21:51:27Z,cliente100@email.com,completed
ORD202401311027,PROD_E,13,72.33,2024-01-31T00:12:58Z,cliente472@email.com,completed
ORD202401311028,PROD_F,10,87.85,2024-01-31T15:20:23Z,cliente794@email.com,pending
ORD202401311029,PROD_H,5,134.41,2024-01-31T11:56:24Z,cliente382@email.com,completed
ORD202401311030,PROD_F,7,92.17,2024-01-31T15:42:31Z,cliente106@email.com,completed
ORD202401311031,PROD_F,12,90.93,2024-01-31T20:33:30Z,cliente962@email.com,shipped
ORD202401311032,PROD_C,15,42.06,2024-01-31T17:32:08Z,cliente401@email.com,completed
ORD202401311033,PROD_D,8,66.22,2024-01-31T16:37:57Z,cliente388@email.com,shipped
ORD202401311034,PROD_G,2,113.89,2024-01-31T01:44:41Z,cliente907@email.com,completed
ORD202401311035,PROD_A,12,15.47,2024-01-31T04:16:36Z,cliente115@email.com,completed
ORD202401311036,PROD_A,12,,2024-01-31T03:45:09Z,cliente297@email.com,completed
