order_id,product_id,quantity,unit_price_brl,order_timestamp,customer_email,status
ORD202501181000,PROD_I,17,128.44,2025-01-18T22:19:59Z,cliente253@email.com,completed
ORD202501181001,PROD_F,12,87.75,2025-01-18T07:13:33Z,cliente218@email.com,completed
ORD202501181002,PROD_H,4,135.19,2025-01-18T03:02:56Z,cliente697@email.com,completed
ORD202501181003,PROD_A,6,15.07,2025-01-18T13:13:50Z,cliente624@email.com,completed
ORD202501181004,PROD_I,18,144.04,2025-01-18T01:57:06Z,cliente308@email.com,completed
ORD202501181005,PROD_B,8,34.08,2025-01-18T02:42:36Z,cliente959@email.com,completed
ORD202501181006,PROD_I,5,125.99,2025-01-18T10:37:52Z,cliente779@email.com,completed
ORD202501181007,PROD_J,15,162.91,2025-01-18T20:25:25Z,cliente891@email.com,completed
ORD202501181008,PROD_I,5,129.55,2025-01-18T00:44:46Z,cliente706@email.com,completed
ORD202501181009,PROD_B,16,30.73,2025-01-18T00:51:14Z,cliente912@email.com,completed
ORD202501181010,PROD_H,11,,2025-01-18T19:51:58Z,cliente331@email.com,completed
ORD202501181011,PROD_I,18,125.94,2025-01-18T02:49:55Z,cliente712@email.com,completed
ORD202501181012,PROD_F,1,95.93,2025-01-18T20:49:29Z,cliente161@email.com,completed
ORD202501181013,PROD_H,20,114.56,2025-01-18T01:35:51Z,cliente46@email.com,completed
ORD202501181014,PROD_G,17,104.46,2025-01-18T23:38:33Z,cliente268@email.com,completed
ORD202501181015,PROD_D,1,65.67,2025-01-18T15:25:32Z,cliente365@email.com,completed
ORD202501181016,PROD_F,6,93.66,2025-01-18T23:57:32Z,cliente850@email.com,completed
ORD202501181017,PROD_G,2,103.65,2025-01-18T22:10:09Z,cliente67@email.com,completed
ORD202501181018,PROD_B,19,33.90,2025-01-18T00:00:41Z,cliente459@email.com,completed
ORD202501181019,PROD_B,9,34.06,2025-01-18T21:49:06Z,cliente371@email.com,completed
ORD202501181020,PROD_G,13,114.47,2025-01-18T22:30:52Z,cliente130@email.com,completed
ORD202501181021,PROD_G,19,113.12,2025-01-18T15:59:22Z,cliente334@email.com,completed
ORD202501181022,PROD_C,12,48.73,2025-01-18T06:32:39Z,cliente905@email.com,completed
ORD202501181023,PROD_A,5,15.44,2025-01-18T07:14:07Z,cliente785@email.com,completed
ORD202501181024,PROD_I,7,144.93,2025-01-18T12:10:47Z,cliente550@email.com,completed
ORD202501181025,PROD_F,14,86.74,2025-01-18T19:35:55Z,cliente431@email.com,completed
ORD202501181026,PROD_B,18,32.13,2025-01-18T17:21:04Z,cliente580@email.com,completed
ORD202501181027,PROD_E,9,80.66,2025-01-18T05:07:39Z,cliente969@email.com,completed
ORD202501181028,PROD_D,13,60.66,2025-01-18T23:30:45Z,cliente797@email.com,completed
ORD202501181029,PROD_E,18,73.20,2025-01-18T04:57:05Z,cliente400@email.com,completed
ORD202501181030,PROD_D,3,56.37,2025-01-18T18:53:20Z,cliente396@email.com,completed
ORD202501181031,PROD_A,3,16.28,2025-01-18T14:26:11Z,cliente572@email.com,completed
ORD202501181032,PROD_G,19,115.94,2025-01-18T12:33:15Z,cliente471@email.com,pending
ORD202501181033,PROD_E,18,82.63,2025-01-18T01:43:24Z,cliente245@email.com,completed
ORD202501181034,PROD_H,3,112.95,2025-01-18T21:59:45Z,cliente637@email.com,completed
ORD202501181035,PROD_C,11,49.90,2025-01-18T08:03:50Z,cliente238@email.com,completed
ORD202501181036,PROD_E,8,80.53,2025-01-18T03:51:47Z,cliente847@email.com,pending
ORD202501181037,PROD_F,14,87.03,2025-01-18T09:55:40Z,cliente307@email.com,completed
ORD202501181038,PROD_C,7,43.86,2025-01-18T15:36:55Z,cliente282@email.com,completed
ORD202501181039,PROD_G,9,98.44,2025-01-18T22:06:12Z,cliente113@email.com,completed
ORD202501181040,PROD_A,17,16.47,2025-01-18T16:18:05Z,cliente494@email.com,completed
ORD202501181041,PROD_C,19,45.08,2025-01-18T20:15:37Z,cliente784@email.com,completed
ORD202501181042,PROD_G,4,118.76,2025-01-18T23:30:34Z,cliente872@email.com,completed
ORD202501181043,PROD_D,1,60.16,2025-01-18T06:31:43Z,cliente699@email.com,canceled
ORD202501181044,PROD_F,7,95.72,2025-01-18T15:18:00Z,cliente438@email.com,completed
ORD202501181045,PROD_D,12,61.58,2025-01-18T22:11:16Z,cliente192@email.com,completed
ORD202501181046,PROD_F,4,92.78,2025-01-18T20:24:28Z,cliente334@email.com,completed
ORD202501181047,PROD_A,8,16.74,2025-01-18T11:17:05Z,cliente783@email.com,completed
ORD202501181048,PROD_I,13,133.03,2025-01-18T07:11:43Z,cliente513@email.com,completed
ORD202501181049,PROD_A,14,16.06,2025-01-18T17:28:27Z,cliente222@email.com,completed
ORD202501181050,PROD_J,13,155.17,2025-01-18T10:29:48Z,cliente862@email.com,canceled
ORD202501181051,PROD_J,15,147.86,2025-01-18T00:12:53Z,cliente795@email.com,completed
ORD202501181052,PROD_J,19,160.81,2025-01-18T12:27:35Z,cliente300@email.com,completed
